country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Tanzania,Tanga,Korogwe DC,TZ2015DHS,1365,4116,188,27,27,0.331632653,23.14779874,0.511949686,42
Tanzania,Tanga,Korogwe DC,TZ2017DHS,76,96,0,0,0,0.791666667,28.35416667,0.510416667,1
Tanzania,Tanga,Korogwe DC,TZ2022DHS,3800,7644,275,75,56,0.497121926,23.33182504,0.533182504,51
Tanzania,Tanga,Korogwe TC,TZ2015DHS,2309,3954,179,50,44,0.583965604,28.31427927,0.528143396,41
Tanzania,Tanga,Korogwe TC,TZ2017DHS,83,110,0,0,0,0.754545455,24.55454545,0.490909091,1
Tanzania,Tanga,Lushoto DC,TZ2007DHS,54,247,0,0,0,0.218623482,22.79721722,0.562572299,3
Tanzania,Tanga,Lushoto DC,TZ2010DHS,1144,3872,176,33,19,0.295454545,26.19643793,0.560759166,44
Tanzania,Tanga,Lushoto DC,TZ2012DHS,136,188,0,0,0,0.723404255,22.76490313,0.532165922,2
Tanzania,Tanga,Lushoto DC,TZ2015DHS,366,2994,142,20,7,0.122244489,25.62374737,0.519245593,29
Tanzania,Tanga,Lushoto DC,TZ2017DHS,111,215,0,0,0,0.51627907,27.89454433,0.515247664,2
Tanzania,Tanga,Lushoto DC,TZ2022DHS,6092,8522,293,138,98,0.714855668,26.84649668,0.546574338,67
Tanzania,Tanga,Mkinga DC,TZ2007DHS,39,186,0,0,0,0.209677419,25.94131944,0.488194444,2
Tanzania,Tanga,Mkinga DC,TZ2010DHS,1869,4326,206,50,40,0.432038835,25.93697318,0.5,42
Tanzania,Tanga,Mkinga DC,TZ2012DHS,64,111,0,0,0,0.576576577,24.92792793,0.567567568,1
Tanzania,Tanga,Mkinga DC,TZ2015DHS,646,1649,74,13,10,0.391752577,24.93814433,0.505154639,17
Tanzania,Tanga,Mkinga DC,TZ2017DHS,52,88,0,0,0,0.590909091,23.46590909,0.625,1
Tanzania,Tanga,Mkinga DC,TZ2022DHS,3663,4995,187,76,57,0.733333333,26.13185324,0.523139462,39
Tanzania,Tanga,Muheza DC,TZ2007DHS,7,79,0,0,0,0.088607595,26.29113924,0.544303797,1
Tanzania,Tanga,Muheza DC,TZ2012DHS,57,79,0,0,0,0.721518987,22.29113924,0.607594937,1
Tanzania,Tanga,Muheza DC,TZ2015DHS,2052,4186,198,41,32,0.490205447,22.00530651,0.491304286,38
Tanzania,Tanga,Muheza DC,TZ2017DHS,52,93,0,0,0,0.559139785,30.84946237,0.408602151,1
Tanzania,Tanga,Muheza DC,TZ2022DHS,4483,5416,180,108,78,0.827732644,28.05086226,0.488766149,49
Tanzania,Tanga,Pangani DC,TZ2007DHS,50,77,0,0,0,0.649350649,26.64935065,0.636363636,1
Tanzania,Tanga,Pangani DC,TZ2010DHS,357,1386,66,9,6,0.257575758,23.5,0.454545455,21
Tanzania,Tanga,Pangani DC,TZ2015DHS,779,1444,68,29,19,0.539473684,30.13157895,0.526315789,19
Tanzania,Tanga,Pangani DC,TZ2017DHS,71,87,0,0,0,0.816091954,22.8045977,0.551724138,1
Tanzania,Tanga,Tanga CC,TZ2007DHS,138,221,0,0,0,0.624434389,26.54832312,0.52910948,3
Tanzania,Tanga,Tanga CC,TZ2010DHS,3958,5607,260,76,71,0.705903335,23.36092009,0.4443769,64
Tanzania,Tanga,Tanga CC,TZ2012DHS,329,407,0,0,0,0.808353808,25.67769059,0.541095077,5
Tanzania,Tanga,Tanga CC,TZ2015DHS,4306,6848,319,78,73,0.628796729,23.51345497,0.524765854,58
Tanzania,Tanga,Tanga CC,TZ2017DHS,88,115,0,0,0,0.765217391,28.03478261,0.617391304,1
Tanzania,Tanga,Tanga CC,TZ2022DHS,8654,11825,415,168,132,0.731839323,26.54205593,0.530649633,95
Tanzania,NA,NA,TZ2007DHS,766,1870,0,0,0,0.409625668,22.94807631,0.536068462,16
Tanzania,NA,NA,TZ2010DHS,21836,44481,2163,588,424,0.49090623,23.76833755,0.509181606,419
Tanzania,NA,NA,TZ2012DHS,1001,1503,0,0,0,0.666001331,20.71974547,0.504964211,14
Tanzania,NA,NA,TZ2015DHS,7658,13808,645,195,169,0.554606025,19.95926689,0.526571855,103
Tanzania,NA,NA,TZ2017DHS,439,848,0,0,0,0.517688679,23.70521506,0.501757532,8
Tanzania,NA,NA,TZ2022DHS,7733,12110,457,222,163,0.638563171,22.15134961,0.488533813,82
Zambia,Central,Chibombo,ZM2007DHS,2030,11275,486,56,33,0.180044346,18.70643268,0.501989425,89
Zambia,Central,Chibombo,ZM2013DHS,2933,15385,738,188,65,0.190640234,20.81452908,0.541484498,134
Zambia,Central,Chibombo,ZM2018DHS,7286,17289,697,208,146,0.421424027,21.60473705,0.517798078,154
Zambia,Central,Chisamba,ZM2007DHS,1420,8749,321,72,23,0.162304263,22.15440127,0.492931075,68
Zambia,Central,Chisamba,ZM2013DHS,1640,9078,436,88,31,0.180656532,20.67558476,0.481870792,94
Zambia,Central,Chisamba,ZM2018DHS,4705,11109,461,158,101,0.423530471,21.98724553,0.519344326,83
Zambia,Central,Chitambo,ZM2007DHS,660,2860,132,17,11,0.230769231,18.69230769,0.531468531,20
Zambia,Central,Chitambo,ZM2013DHS,2317,6841,331,61,42,0.338693174,21.34490137,0.52164358,54
Zambia,Central,Chitambo,ZM2018DHS,2616,7104,296,97,52,0.368243243,20.19583622,0.528683784,48
Zambia,Central,Itezhi-Tezhi,ZM2007DHS,80,2200,110,7,3,0.036363636,18.72727273,0.463636364,20
Zambia,Central,Itezhi-Tezhi,ZM2013DHS,1000,6028,299,58,21,0.165892502,20.45588816,0.507899562,50
Zambia,Central,Kabwe,ZM2007DHS,2912,12736,596,129,64,0.228643216,21.71881291,0.513458421,124
Zambia,Central,Kabwe,ZM2013DHS,11826,31848,1417,421,261,0.3713263,23.86347503,0.542044543,321
Zambia,Central,Kabwe,ZM2018DHS,8411,24179,975,291,173,0.347863849,23.65121548,0.534483259,217
Zambia,Central,Kapiri Mposhi,ZM2007DHS,5687,16299,679,133,89,0.348917111,19.90495873,0.526080747,134
Zambia,Central,Kapiri Mposhi,ZM2013DHS,10486,22724,1094,293,216,0.461450449,21.26838167,0.534487827,199
Zambia,Central,Kapiri Mposhi,ZM2018DHS,8538,23724,998,380,181,0.35988872,22.02799258,0.512563492,187
Zambia,Central,Luano,ZM2013DHS,720,2628,130,17,11,0.273972603,20.10958904,0.493150685,18
Zambia,Central,Luano,ZM2018DHS,1120,2260,113,44,25,0.495575221,20.31858407,0.539823009,20
Zambia,Central,Mkushi,ZM2007DHS,1937,6627,373,45,39,0.29228912,20.31129946,0.473481301,66
Zambia,Central,Mkushi,ZM2013DHS,4026,16985,800,121,74,0.237032676,18.94351778,0.507292989,134
Zambia,Central,Mkushi,ZM2018DHS,5019,11769,520,210,118,0.426459342,21.42137492,0.497751686,115
Zambia,Central,Mumbwa,ZM2007DHS,1298,10800,408,68,19,0.120185185,20.10751115,0.519594636,69
Zambia,Central,Mumbwa,ZM2013DHS,4871,16966,807,209,93,0.287103619,20.2261338,0.506029444,141
Zambia,Central,Mumbwa,ZM2018DHS,6227,17175,715,182,131,0.362561863,22.09680051,0.506350954,133
Zambia,Central,Ngabwe,ZM2013DHS,1785,3003,143,46,40,0.594405594,18.05594406,0.566433566,21
Zambia,Central,Ngabwe,ZM2018DHS,364,1326,71,22,12,0.274509804,23.53921569,0.509803922,13
Zambia,Central,Serenje,ZM2007DHS,2680,6496,305,62,56,0.412561576,21.69550945,0.510431573,52
Zambia,Central,Serenje,ZM2013DHS,4431,12720,559,123,78,0.348349057,20.93983257,0.497255263,99
Zambia,Central,Serenje,ZM2018DHS,4047,11824,499,165,85,0.342269959,20.46166253,0.537694983,88
Zambia,Central,Shibuyunji,ZM2007DHS,70,1050,66,11,0,0.066666667,19.34666667,0.613333333,14
Zambia,Central,Shibuyunji,ZM2013DHS,816,2048,114,40,24,0.3984375,19.671875,0.453125,16
Zambia,Copperbelt,Chililabombwe,ZM2007DHS,377,3777,138,15,8,0.099814668,25.44161992,0.45745368,38
Zambia,Copperbelt,Chililabombwe,ZM2013DHS,1815,7076,309,49,27,0.256500848,19.22452267,0.519299387,59
Zambia,Copperbelt,Chililabombwe,ZM2018DHS,3475,6055,247,98,71,0.573905863,21.83471208,0.479670181,45
Zambia,Copperbelt,Chingola,ZM2007DHS,1461,7561,295,37,21,0.193228409,22.12612457,0.486499213,48
Zambia,Copperbelt,Chingola,ZM2013DHS,6050,15808,741,185,124,0.382717611,23.21177087,0.508905324,131
Zambia,Copperbelt,Chingola,ZM2018DHS,7700,18222,769,276,156,0.422566129,22.90900183,0.523117113,149
Zambia,Copperbelt,Kalulushi,ZM2007DHS,675,4440,203,18,13,0.152027027,21.27684766,0.591855204,34
Zambia,Copperbelt,Kalulushi,ZM2013DHS,2399,7340,310,94,48,0.326839237,21.29725325,0.487082037,59
Zambia,Copperbelt,Kalulushi,ZM2018DHS,3898,6486,280,133,97,0.600986741,25.69938052,0.509545357,56
Zambia,Copperbelt,Kitwe,ZM2007DHS,8174,27684,791,141,100,0.2952608,21.48308294,0.497681577,140
Zambia,Copperbelt,Kitwe,ZM2013DHS,17254,40041,1667,487,356,0.430908319,21.93089646,0.515567286,323
Zambia,Copperbelt,Kitwe,ZM2018DHS,17861,33925,1382,536,369,0.526484893,22.31968113,0.525994848,278
Zambia,Copperbelt,Luanshya,ZM2007DHS,4501,12246,501,123,77,0.367548587,23.27878101,0.521401538,101
Zambia,Copperbelt,Luanshya,ZM2013DHS,3582,9446,434,139,78,0.37920813,24.36428864,0.523607636,89
Zambia,Copperbelt,Luanshya,ZM2018DHS,3930,8764,361,126,85,0.448425377,24.88728072,0.526842133,83
Zambia,Copperbelt,Lufwanyama,ZM2007DHS,1278,6300,237,62,23,0.202857143,19.38861284,0.509655562,44
Zambia,Copperbelt,Lufwanyama,ZM2013DHS,5295,12216,565,173,127,0.433447937,22.5869286,0.521524205,115
Zambia,Copperbelt,Lufwanyama,ZM2018DHS,5180,10914,480,177,118,0.474619754,22.83324694,0.497628022,104
Zambia,Copperbelt,Masaiti,ZM2007DHS,2207,8439,285,57,34,0.261523877,21.11086354,0.527451852,58
Zambia,Copperbelt,Masaiti,ZM2013DHS,3548,13770,609,176,69,0.257661583,20.65788487,0.512510464,117
Zambia,Copperbelt,Masaiti,ZM2018DHS,8663,16741,712,284,181,0.517472075,22.57808586,0.484971511,145
Zambia,Copperbelt,Mpongwe,ZM2007DHS,2316,4908,213,70,45,0.471882641,19.75353102,0.478871455,46
Zambia,Copperbelt,Mpongwe,ZM2013DHS,4504,16412,778,197,84,0.274433341,19.59742033,0.483250483,117
Zambia,Copperbelt,Mpongwe,ZM2018DHS,3037,8589,380,126,75,0.353591803,22.67137138,0.533513352,83
Zambia,Copperbelt,Mufulira,ZM2007DHS,3065,10039,395,56,40,0.305309294,21.58921166,0.50879517,73
Zambia,Copperbelt,Mufulira,ZM2013DHS,6833,12468,518,216,168,0.54804299,25.04337083,0.51871496,106
Zambia,Copperbelt,Mufulira,ZM2018DHS,4752,10736,453,164,98,0.442622951,24.58910661,0.534385313,84
Zambia,Copperbelt,Ndola,ZM2007DHS,2425,10787,544,112,57,0.224807639,21.6664908,0.514327125,106
Zambia,Copperbelt,Ndola,ZM2013DHS,12162,32532,1340,453,239,0.373847289,23.35502319,0.534671115,261
Zambia,Copperbelt,Ndola,ZM2018DHS,12258,24987,1039,432,263,0.490575099,23.53185194,0.530826024,210
Zambia,Eastern,Chadiza,ZM2007DHS,1034,4071,184,33,19,0.253991648,20.63030337,0.445729269,37
Zambia,Eastern,Chadiza,ZM2013DHS,5949,10699,477,134,116,0.556033274,18.77908123,0.496326169,78
Zambia,Eastern,Chadiza,ZM2018DHS,1380,2080,91,39,33,0.663461538,22.69230769,0.403846154,20
Zambia,Eastern,Chasefu,ZM2007DHS,462,2246,145,30,11,0.20569902,23.2876825,0.509442882,31
Zambia,Eastern,Chasefu,ZM2013DHS,3686,11975,546,138,73,0.307807933,19.7253918,0.487116691,94
Zambia,Eastern,Chasefu,ZM2018DHS,4848,10634,460,170,105,0.455896182,21.87427414,0.502484674,85
Zambia,Eastern,Chipangali,ZM2007DHS,585,4550,190,44,15,0.128571429,21.59004808,0.538149038,40
Zambia,Eastern,Chipangali,ZM2013DHS,4152,10923,488,141,85,0.380115353,21.19687588,0.510404096,85
Zambia,Eastern,Chipangali,ZM2018DHS,4312,9783,417,142,86,0.440764592,20.50156029,0.488431834,78
Zambia,Eastern,Chipata,ZM2007DHS,11814,27002,1102,257,214,0.437523146,21.71019419,0.507084863,241
Zambia,Eastern,Chipata,ZM2013DHS,24312,45368,1869,632,504,0.535884324,22.53589695,0.527171247,423
Zambia,Eastern,Chipata,ZM2018DHS,17550,30394,1287,496,375,0.577416595,22.03991715,0.518499587,257
Zambia,Eastern,Kasenengwa,ZM2007DHS,1040,7580,238,30,12,0.137203166,20.54658851,0.481087834,50
Zambia,Eastern,Kasenengwa,ZM2013DHS,4281,8211,360,97,69,0.521373767,19.99670624,0.494891582,71
Zambia,Eastern,Kasenengwa,ZM2018DHS,5996,10381,423,157,115,0.577593681,21.40478258,0.491697079,78
Zambia,Eastern,Katete,ZM2007DHS,3519,9535,391,77,63,0.369061353,21.48667522,0.505185976,84
Zambia,Eastern,Katete,ZM2013DHS,12652,22077,962,317,261,0.573085111,22.12838771,0.497824596,183
Zambia,Eastern,Katete,ZM2018DHS,11406,17063,726,297,220,0.668463928,20.24038304,0.517856438,124
Zambia,Eastern,Lumezi,ZM2007DHS,2006,12414,315,48,15,0.161591751,18.84717827,0.511853903,64
Zambia,Eastern,Lumezi,ZM2013DHS,4614,13311,586,178,93,0.346630606,20.50148041,0.516880663,96
Zambia,Eastern,Lumezi,ZM2018DHS,5106,8099,361,135,102,0.630448203,20.41338447,0.514581069,57
Zambia,Eastern,Lundazi,ZM2007DHS,1306,10783,409,82,21,0.121116572,20.25759944,0.523103107,79
Zambia,Eastern,Lundazi,ZM2013DHS,5863,16114,708,227,114,0.363845104,21.59462416,0.529373613,143
Zambia,Eastern,Lundazi,ZM2018DHS,7544,15711,657,224,144,0.480173127,20.44047414,0.535372731,107
Zambia,Eastern,Lusangazi,ZM2007DHS,68,1258,74,2,0,0.054054054,19.47297297,0.567567568,17
Zambia,Eastern,Lusangazi,ZM2018DHS,645,1620,76,25,11,0.398148148,20.52777778,0.583333333,15
Zambia,Eastern,Mambwe,ZM2007DHS,811,3806,176,38,15,0.213084603,20.8100775,0.478679937,37
Zambia,Eastern,Mambwe,ZM2013DHS,1873,5152,241,65,31,0.363548137,20.51924745,0.467195296,40
Zambia,Eastern,Mambwe,ZM2018DHS,3417,5399,232,85,68,0.632894981,22.73441756,0.495925174,43
Zambia,Eastern,Nyimba,ZM2007DHS,774,1728,89,20,14,0.447916667,20.84375,0.5625,18
Zambia,Eastern,Nyimba,ZM2013DHS,4184,12365,556,130,90,0.338374444,20.13405908,0.505032655,104
Zambia,Eastern,Nyimba,ZM2018DHS,5254,9610,414,145,104,0.546722164,20.64015176,0.514671897,86
Zambia,Eastern,Petauke,ZM2007DHS,1760,10141,459,41,31,0.173552904,20.83153112,0.552622883,96
Zambia,Eastern,Petauke,ZM2013DHS,7316,27068,1244,309,160,0.270282252,20.99380384,0.50828826,218
Zambia,Eastern,Petauke,ZM2018DHS,7448,19554,842,218,147,0.380893935,20.3005054,0.515335314,150
Zambia,Eastern,Sinda,ZM2007DHS,480,2848,148,21,10,0.168539326,19.65485264,0.572154472,32
Zambia,Eastern,Sinda,ZM2013DHS,4724,11731,549,131,83,0.402693718,20.37237431,0.535434552,104
Zambia,Eastern,Sinda,ZM2018DHS,4297,12699,521,128,74,0.3383731,20.25858622,0.48704314,100
Zambia,Eastern,Vubwi,ZM2013DHS,1822,6064,275,46,32,0.300461741,21.02803057,0.527419165,42
Zambia,Eastern,Vubwi,ZM2018DHS,3100,5550,215,60,52,0.558558559,19.43950137,0.525258255,44
Zambia,Luapula,Chembe,ZM2007DHS,576,1824,75,18,15,0.315789474,21.00877193,0.473684211,16
Zambia,Luapula,Chembe,ZM2013DHS,546,2499,119,22,17,0.218487395,21.54621849,0.478991597,21
Zambia,Luapula,Chembe,ZM2018DHS,1836,2520,95,30,26,0.728571429,20.70714286,0.542857143,18
Zambia,Luapula,Chiengi,ZM2007DHS,1937,5323,224,55,45,0.363892542,18.47938719,0.537911956,46
Zambia,Luapula,Chiengi,ZM2013DHS,5920,17157,766,144,115,0.345048668,20.044828,0.519912102,156
Zambia,Luapula,Chiengi,ZM2018DHS,7844,15852,619,162,136,0.494827151,19.81653146,0.494327922,125
Zambia,Luapula,Chifunabuli,ZM2007DHS,126,1995,95,2,2,0.063157895,20.97894737,0.452631579,21
Zambia,Luapula,Chifunabuli,ZM2013DHS,4435,12194,527,105,85,0.363703461,21.41731843,0.511171918,113
Zambia,Luapula,Chifunabuli,ZM2018DHS,9151,12030,469,207,177,0.760681629,21.41613867,0.463528745,88
Zambia,Luapula,Chipili,ZM2007DHS,720,1008,63,26,22,0.714285714,16.88888889,0.523809524,16
Zambia,Luapula,Chipili,ZM2013DHS,598,988,41,6,5,0.605263158,26.51315789,0.592105263,13
Zambia,Luapula,Chipili,ZM2018DHS,2064,3288,127,40,35,0.627737226,18.40145985,0.510948905,24
Zambia,Luapula,Kawambwa,ZM2007DHS,3724,5378,251,88,74,0.692450725,19.95568697,0.497287063,54
Zambia,Luapula,Kawambwa,ZM2013DHS,6264,16548,671,155,124,0.37853517,19.44267269,0.504541373,136
Zambia,Luapula,Kawambwa,ZM2018DHS,7984,11750,460,179,167,0.679489362,20.3487123,0.503417584,85
Zambia,Luapula,Lunga,ZM2007DHS,63,324,36,4,3,0.194444444,17.55555556,0.583333333,9
Zambia,Luapula,Lunga,ZM2013DHS,589,1159,59,16,15,0.508196721,24.37704918,0.540983607,19
Zambia,Luapula,Lunga,ZM2018DHS,2879,4213,163,53,48,0.683361025,22.04344783,0.56048333,39
Zambia,Luapula,Mansa,ZM2007DHS,17150,30331,1174,358,317,0.56542811,19.7884975,0.527014568,219
Zambia,Luapula,Mansa,ZM2013DHS,16537,43407,1862,552,328,0.380975419,20.55750626,0.526523313,351
Zambia,Luapula,Mansa,ZM2018DHS,20597,34026,1388,563,421,0.605331217,20.76063568,0.533058479,248
Zambia,Luapula,Milengi,ZM2007DHS,3756,6420,260,91,78,0.585046729,20.40238095,0.514577259,49
Zambia,Luapula,Milengi,ZM2013DHS,4579,9558,411,100,82,0.47907512,21.1390978,0.4926148,80
Zambia,Luapula,Milengi,ZM2018DHS,2256,3840,152,45,44,0.5875,17.9,0.49375,24
Zambia,Luapula,Mwansabombwe,ZM2007DHS,1150,1518,89,40,36,0.757575758,21.4352381,0.540952381,25
Zambia,Luapula,Mwansabombwe,ZM2013DHS,2553,6837,292,59,48,0.37340939,21.39459384,0.508599315,57
Zambia,Luapula,Mwansabombwe,ZM2018DHS,6084,9028,366,147,130,0.673903412,21.62898671,0.515141156,66
Zambia,Luapula,Mwense,ZM2007DHS,1941,3571,213,71,62,0.543545225,21.53616591,0.492778849,49
Zambia,Luapula,Mwense,ZM2013DHS,8231,17678,760,207,163,0.465606969,20.11033629,0.530484645,160
Zambia,Luapula,Mwense,ZM2018DHS,8368,14202,561,188,164,0.589212787,21.75248676,0.536885038,105
Zambia,Luapula,Nchelenge,ZM2007DHS,7450,15205,557,165,143,0.489970404,20.28484428,0.533322094,121
Zambia,Luapula,Nchelenge,ZM2013DHS,10179,27288,1266,280,192,0.373021108,18.94545932,0.523239284,233
Zambia,Luapula,Nchelenge,ZM2018DHS,11443,20658,798,251,210,0.55392584,20.31296548,0.51508102,155
Zambia,Luapula,Samfya,ZM2007DHS,6203,10258,375,117,103,0.604698772,21.99387123,0.530680088,84
Zambia,Luapula,Samfya,ZM2013DHS,5817,17902,769,178,117,0.324935761,20.19466574,0.514763655,152
Zambia,Luapula,Samfya,ZM2018DHS,8874,13947,559,207,172,0.636265864,21.75689104,0.514020882,107
Zambia,Lusaka,Chilanga,ZM2007DHS,883,9033,396,53,18,0.097752685,21.37686804,0.488911263,81
Zambia,Lusaka,Chilanga,ZM2013DHS,2538,9936,476,115,69,0.255434783,22.4455442,0.502176472,110
Zambia,Lusaka,Chilanga,ZM2018DHS,4326,11253,463,145,84,0.384430818,20.15661879,0.503717128,112
Zambia,Lusaka,Chirundu,ZM2007DHS,1947,5472,222,35,24,0.355811404,22.32662968,0.51714715,49
Zambia,Lusaka,Chirundu,ZM2013DHS,2597,5923,243,50,32,0.43846024,20.5943383,0.523277977,46
Zambia,Lusaka,Chongwe,ZM2007DHS,5448,14367,572,146,96,0.379202339,20.59291296,0.515901911,107
Zambia,Lusaka,Chongwe,ZM2013DHS,8320,17459,771,285,169,0.476545048,22.4039951,0.504021204,165
Zambia,Lusaka,Chongwe,ZM2018DHS,8740,19449,836,316,184,0.449380431,22.14558647,0.539894227,181
Zambia,Lusaka,Kafue,ZM2007DHS,920,7416,312,63,20,0.124056095,21.17792947,0.500385044,50
Zambia,Lusaka,Kafue,ZM2013DHS,3764,10801,464,143,87,0.348486251,20.92969769,0.505866999,88
Zambia,Lusaka,Kafue,ZM2018DHS,2953,8842,428,121,72,0.333974214,21.71654309,0.486481864,86
Zambia,Lusaka,Luangwa,ZM2007DHS,425,3400,136,36,6,0.125,19.52941176,0.536764706,25
Zambia,Lusaka,Luangwa,ZM2013DHS,1395,3969,177,53,26,0.351473923,22.3205148,0.428694981,37
Zambia,Lusaka,Luangwa,ZM2018DHS,1992,4336,191,70,49,0.459409594,22.0441547,0.538800705,42
Zambia,Lusaka,Lusaka,ZM2007DHS,9746,57777,2205,352,152,0.16868304,21.40895556,0.501283609,461
Zambia,Lusaka,Lusaka,ZM2013DHS,18566,109179,4610,740,359,0.170051017,22.02631752,0.508410577,987
Zambia,Lusaka,Lusaka,ZM2018DHS,26969,93034,3798,1076,474,0.289883268,22.34736391,0.532806108,803
Zambia,Lusaka,Rufunsa,ZM2007DHS,3037,9238,244,70,34,0.328750812,21.70488136,0.479280956,53
Zambia,Lusaka,Rufunsa,ZM2013DHS,3179,8112,339,153,60,0.39188856,22.63443942,0.510194983,64
Zambia,Lusaka,Rufunsa,ZM2018DHS,2848,6582,313,97,55,0.432695229,19.80064646,0.529346801,54
Zambia,Muchinga,Chama,ZM2007DHS,1512,4358,198,72,33,0.346948141,19.35388643,0.531100478,38
Zambia,Muchinga,Chama,ZM2013DHS,13894,17616,885,366,315,0.788714805,19.87069309,0.501661653,164
Zambia,Muchinga,Chama,ZM2018DHS,10103,16158,673,233,174,0.625263028,18.83056048,0.525498526,112
Zambia,Muchinga,Chinsali,ZM2007DHS,1001,5070,225,25,16,0.197435897,21.13589947,0.525608466,45
Zambia,Muchinga,Chinsali,ZM2013DHS,6252,18050,813,180,107,0.346371191,19.61207144,0.501851797,136
Zambia,Muchinga,Chinsali,ZM2018DHS,7954,14778,604,207,148,0.538232508,20.79013887,0.518324238,106
Zambia,Muchinga,Isoka,ZM2013DHS,5952,17597,804,266,126,0.338239473,20.74811551,0.51939738,149
Zambia,Muchinga,Isoka,ZM2018DHS,7437,14250,607,244,159,0.521894737,22.50763516,0.510220785,126
Zambia,Muchinga,Kanchibiya,ZM2007DHS,189,2016,91,8,6,0.09375,21.36458333,0.5625,21
Zambia,Muchinga,Kanchibiya,ZM2013DHS,1892,4818,219,45,35,0.392694064,21.4273617,0.506,44
Zambia,Muchinga,Kanchibiya,ZM2018DHS,2990,6408,274,89,57,0.466604245,21.21283555,0.523620368,60
Zambia,Muchinga,Lavushimanda,ZM2013DHS,2320,6606,326,71,53,0.351195883,19.6962217,0.52074587,60
Zambia,Muchinga,Lavushimanda,ZM2018DHS,2339,5493,236,77,47,0.425814673,18.99410518,0.520693531,37
Zambia,Muchinga,Mafinga,ZM2007DHS,1535,7367,263,28,22,0.208361613,22.274937,0.460780385,56
Zambia,Muchinga,Mafinga,ZM2013DHS,2821,14343,600,107,56,0.196681308,19.74533651,0.474028241,102
Zambia,Muchinga,Mafinga,ZM2018DHS,5398,9814,411,149,99,0.550030569,19.68072805,0.497859384,85
Zambia,Muchinga,Mpika,ZM2007DHS,2750,7247,319,48,38,0.379467366,20.59931863,0.530571203,53
Zambia,Muchinga,Mpika,ZM2013DHS,10426,31541,1400,389,220,0.330553882,21.81510652,0.530457193,256
Zambia,Muchinga,Mpika,ZM2018DHS,10860,18500,740,295,221,0.587027027,21.16178151,0.517126322,144
Zambia,Muchinga,Nakonde,ZM2007DHS,2075,6847,312,71,38,0.303052432,19.94252469,0.516298366,62
Zambia,Muchinga,Nakonde,ZM2013DHS,7196,26891,1189,234,129,0.267598825,20.09827389,0.513894266,240
Zambia,Muchinga,Nakonde,ZM2018DHS,10610,19355,829,363,214,0.548178765,21.91758791,0.522948047,178
Zambia,Muchinga,Shiwang'Andu,ZM2007DHS,1488,7296,271,26,23,0.203947368,19.28239296,0.537094838,49
Zambia,Muchinga,Shiwang'Andu,ZM2013DHS,2285,8206,398,96,46,0.278454789,22.28233083,0.504844509,71
Zambia,Muchinga,Shiwang'Andu,ZM2018DHS,5465,9161,365,124,105,0.596550595,21.77531691,0.521714707,63
Zambia,North-Western,Chavuma,ZM2007DHS,464,1216,76,30,13,0.381578947,22.65789474,0.486842105,16
Zambia,North-Western,Chavuma,ZM2013DHS,2790,6319,301,64,58,0.441525558,18.7676203,0.54873678,59
Zambia,North-Western,Chavuma,ZM2018DHS,1128,2760,115,40,30,0.408695652,19.40869565,0.513043478,24
Zambia,North-Western,Ikelenge,ZM2007DHS,1100,2464,112,22,17,0.446428571,21.0625,0.473214286,22
Zambia,North-Western,Ikelenge,ZM2013DHS,1471,6760,328,68,32,0.21760355,19.5845044,0.532076142,57
Zambia,North-Western,Ikelenge,ZM2018DHS,3251,5609,219,90,60,0.579604208,21.62582313,0.5655826,44
Zambia,North-Western,Kabompo,ZM2007DHS,1421,6752,289,57,25,0.210456161,20.54174596,0.501602094,58
Zambia,North-Western,Kabompo,ZM2013DHS,2873,7260,379,85,79,0.395730028,20.02908811,0.530648048,69
Zambia,North-Western,Kabompo,ZM2018DHS,4404,7757,314,140,94,0.567745262,21.87861783,0.516198899,67
Zambia,North-Western,Kalumbila,ZM2007DHS,9151,24900,619,114,71,0.36751004,19.13687975,0.515186708,114
Zambia,North-Western,Kalumbila,ZM2013DHS,3920,12593,596,130,85,0.311284047,22.32191555,0.52315001,120
Zambia,North-Western,Kalumbila,ZM2018DHS,3188,10902,458,138,63,0.292423409,19.6945093,0.504987392,85
Zambia,North-Western,Kasempa,ZM2007DHS,33,769,65,6,2,0.042912874,19.5809336,0.516677624,13
Zambia,North-Western,Kasempa,ZM2013DHS,4078,13428,605,128,78,0.303693774,19.1511811,0.517174739,105
Zambia,North-Western,Kasempa,ZM2018DHS,5688,12680,540,186,112,0.448580442,19.63922318,0.531744033,104
Zambia,North-Western,Manyinga,ZM2007DHS,1319,4564,236,48,29,0.289000876,20.16162916,0.522341019,47
Zambia,North-Western,Manyinga,ZM2013DHS,5355,11033,540,135,127,0.485362096,21.67032947,0.50799945,92
Zambia,North-Western,Manyinga,ZM2018DHS,2316,7069,307,71,50,0.32762767,19.92464422,0.535889148,68
Zambia,North-Western,Mufumbwe,ZM2007DHS,365,1676,120,18,5,0.21778043,17.91297527,0.531469177,21
Zambia,North-Western,Mufumbwe,ZM2013DHS,4013,11338,572,104,89,0.353942494,19.78217561,0.550842413,94
Zambia,North-Western,Mufumbwe,ZM2018DHS,3729,8213,345,116,79,0.454036284,20.22510823,0.545307102,63
