country,admin1_name,admin2_name,SurveyId,n_slept_under_net,n_respondents,total_hh,total_n_itn,total_n_itn_used,prop_use,mean_age,prop_female,n_clusters
Tanzania,Iringa,Kilolo DC,TZ2010DHS,495,3135,128,19,4,0.15789473684210525,24.212699416049606,0.5096472217205467,30
Tanzania,Iringa,Kilolo DC,TZ2012DHS,321,486,0,0,0,0.6604938271604939,25.124064197278237,0.4764382949434667,6
Tanzania,Iringa,Kilolo DC,TZ2015DHS,1755,8029,409,55,37,0.21858263793747665,24.591119306934697,0.5324589577097855,95
Tanzania,Iringa,Kilolo DC,TZ2017DHS,141,262,0,0,0,0.5381679389312977,24.35095599449466,0.4815899763171273,3
Tanzania,Iringa,Kilolo DC,TZ2022DHS,3152,7509,298,107,69,0.4197629511253163,26.450003313153218,0.5289708141321044,75
Tanzania,Iringa,Mafinga TC,TZ2010DHS,555,1470,71,13,9,0.37755102040816324,21.76530612244898,0.5,15
Tanzania,Iringa,Mafinga TC,TZ2012DHS,37,66,0,0,0,0.5606060606060606,24.772727272727273,0.48484848484848486,1
Tanzania,Iringa,Mafinga TC,TZ2015DHS,872,2686,137,30,18,0.3246463142218913,21.553318539006636,0.47306467693693116,34
Tanzania,Iringa,Mafinga TC,TZ2022DHS,1734,3872,161,78,38,0.4478305785123967,24.018563603164942,0.6085320644054667,44
Tanzania,Iringa,Mufindi DC,TZ2007DHS,8,328,0,0,0,0.024390243902439025,22.896451806501943,0.4940402370310989,4
Tanzania,Iringa,Mufindi DC,TZ2010DHS,60,950,50,13,5,0.06315789473684211,24.726315789473684,0.6,10
Tanzania,Iringa,Mufindi DC,TZ2012DHS,321,459,0,0,0,0.6993464052287581,23.633819466441416,0.5248718896279871,6
Tanzania,Iringa,Mufindi DC,TZ2015DHS,700,7720,355,43,16,0.09067357512953368,25.332686490640587,0.5202294331492313,84
Tanzania,Iringa,Mufindi DC,TZ2017DHS,119,354,0,0,0,0.3361581920903955,22.90772079084682,0.5139537123834814,4
Tanzania,Iringa,Mufindi DC,TZ2022DHS,4105,9913,398,151,101,0.41410269343286593,25.95650251498449,0.5336837899522328,105
Tanzania,Kagera,Biharamulo DC,TZ2010DHS,658,980,62,18,15,0.6714285714285714,22.7,0.5285714285714286,14
Tanzania,Kagera,Biharamulo DC,TZ2012DHS,147,162,0,0,0,0.9074074074074074,21.05632183908046,0.5301149425287357,2
Tanzania,Kagera,Biharamulo DC,TZ2015DHS,2481,3986,198,60,48,0.622428499749122,17.662388996737022,0.47817107926149266,31
Tanzania,Kagera,Biharamulo DC,TZ2017DHS,99,222,0,0,0,0.44594594594594594,19.93963675213675,0.46642246642246643,2
Tanzania,Kagera,Biharamulo DC,TZ2022DHS,7124,10660,409,117,98,0.6682926829268293,20.02748245454194,0.5456988089519108,78
Tanzania,Kagera,Bukoba DC,TZ2007DHS,53,211,0,0,0,0.25118483412322273,22.374240087106436,0.5165408126573174,2
Tanzania,Kagera,Bukoba DC,TZ2010DHS,1837,3753,183,43,36,0.48947508659738875,23.883576083414795,0.5249983708048224,44
Tanzania,Kagera,Bukoba DC,TZ2012DHS,101,147,0,0,0,0.6870748299319728,25.25609756097561,0.6051594746716698,2
Tanzania,Kagera,Bukoba DC,TZ2015DHS,2234,3501,165,95,52,0.6381033990288489,21.495745580345716,0.48833235085713605,37
Tanzania,Kagera,Bukoba DC,TZ2017DHS,64,141,0,0,0,0.45390070921985815,23.550322710770473,0.46500605082694635,2
Tanzania,Kagera,Bukoba DC,TZ2022DHS,3002,5159,194,101,63,0.5818957162240744,27.657327335196833,0.48869274258682355,48
Tanzania,Kagera,Bukoba MC,TZ2015DHS,2148,2916,142,76,46,0.7366255144032922,20.550895887183273,0.543721756255385,36
Tanzania,Kagera,Bukoba MC,TZ2017DHS,124,174,0,0,0,0.7126436781609196,21.251137884872826,0.5348206010856613,2
